name,whitelist,count
SRR13111072_1,arc,86
SRR13111072_1,v1,385
SRR13111072_1,v2,191517
SRR13111072_1,v3,19915
SRR13111072_2,arc,22
SRR13111072_2,v1,579
SRR13111072_2,v2,23
SRR13111072_2,v3,284
SRR13111072_3,arc,0
SRR13111072_3,v1,0
SRR13111072_3,v2,0
SRR13111072_3,v3,0
SRR13111073_1,arc,92
SRR13111073_1,v1,340
SRR13111073_1,v2,193271
SRR13111073_1,v3,20148
SRR13111073_2,arc,19
SRR13111073_2,v1,550
SRR13111073_2,v2,35
SRR13111073_2,v3,264
SRR13111073_3,arc,0
SRR13111073_3,v1,0
SRR13111073_3,v2,0
SRR13111073_3,v3,0
SRR13111074_1,arc,175
SRR13111074_1,v1,790
SRR13111074_1,v2,193179
SRR13111074_1,v3,21697
SRR13111074_2,arc,46
SRR13111074_2,v1,598
SRR13111074_2,v2,38
SRR13111074_2,v3,297
SRR13111074_3,arc,0
SRR13111074_3,v1,0
SRR13111074_3,v2,0
SRR13111074_3,v3,0
SRR13111075_1,arc,171
SRR13111075_1,v1,775
SRR13111075_1,v2,192767
SRR13111075_1,v3,21752
SRR13111075_2,arc,29
SRR13111075_2,v1,603
SRR13111075_2,v2,45
SRR13111075_2,v3,284
SRR13111075_3,arc,0
SRR13111075_3,v1,0
SRR13111075_3,v2,0
SRR13111075_3,v3,0
SRR13111076_1,arc,190
SRR13111076_1,v1,738
SRR13111076_1,v2,191204
SRR13111076_1,v3,21478
SRR13111076_2,arc,35
SRR13111076_2,v1,604
SRR13111076_2,v2,41
SRR13111076_2,v3,280
SRR13111076_3,arc,0
SRR13111076_3,v1,0
SRR13111076_3,v2,0
SRR13111076_3,v3,0
SRR13111077_1,arc,184
SRR13111077_1,v1,765
SRR13111077_1,v2,193093
SRR13111077_1,v3,21725
SRR13111077_2,arc,40
SRR13111077_2,v1,583
SRR13111077_2,v2,39
SRR13111077_2,v3,286
SRR13111077_3,arc,0
SRR13111077_3,v1,0
SRR13111077_3,v2,0
SRR13111077_3,v3,0
SRR13111078_1,arc,283
SRR13111078_1,v1,548
SRR13111078_1,v2,193356
SRR13111078_1,v3,21762
SRR13111078_2,arc,27
SRR13111078_2,v1,569
SRR13111078_2,v2,26
SRR13111078_2,v3,282
SRR13111078_3,arc,0
SRR13111078_3,v1,0
SRR13111078_3,v2,0
SRR13111078_3,v3,0
SRR13111079_1,arc,259
SRR13111079_1,v1,557
SRR13111079_1,v2,193007
SRR13111079_1,v3,21840
SRR13111079_2,arc,38
SRR13111079_2,v1,590
SRR13111079_2,v2,21
SRR13111079_2,v3,266
SRR13111079_3,arc,0
SRR13111079_3,v1,0
SRR13111079_3,v2,0
SRR13111079_3,v3,0
SRR13111080_1,arc,266
SRR13111080_1,v1,551
SRR13111080_1,v2,191312
SRR13111080_1,v3,21688
SRR13111080_2,arc,31
SRR13111080_2,v1,592
SRR13111080_2,v2,25
SRR13111080_2,v3,285
SRR13111080_3,arc,0
SRR13111080_3,v1,0
SRR13111080_3,v2,0
SRR13111080_3,v3,0
SRR13111081_1,arc,260
SRR13111081_1,v1,586
SRR13111081_1,v2,193150
SRR13111081_1,v3,21437
SRR13111081_2,arc,42
SRR13111081_2,v1,587
SRR13111081_2,v2,22
SRR13111081_2,v3,303
SRR13111081_3,arc,0
SRR13111081_3,v1,0
SRR13111081_3,v2,0
SRR13111081_3,v3,0
SRR13111082_1,arc,773
SRR13111082_1,v1,712
SRR13111082_1,v2,193273
SRR13111082_1,v3,19164
SRR13111082_2,arc,42
SRR13111082_2,v1,583
SRR13111082_2,v2,49
SRR13111082_2,v3,273
SRR13111082_3,arc,0
SRR13111082_3,v1,0
SRR13111082_3,v2,0
SRR13111082_3,v3,0
SRR13111083_1,arc,718
SRR13111083_1,v1,724
SRR13111083_1,v2,192830
SRR13111083_1,v3,18977
SRR13111083_2,arc,32
SRR13111083_2,v1,611
SRR13111083_2,v2,39
SRR13111083_2,v3,324
SRR13111083_3,arc,0
SRR13111083_3,v1,0
SRR13111083_3,v2,0
SRR13111083_3,v3,0
SRR13111084_1,arc,706
SRR13111084_1,v1,682
SRR13111084_1,v2,191070
SRR13111084_1,v3,18941
SRR13111084_2,arc,41
SRR13111084_2,v1,613
SRR13111084_2,v2,37
SRR13111084_2,v3,293
SRR13111084_3,arc,0
SRR13111084_3,v1,0
SRR13111084_3,v2,0
SRR13111084_3,v3,0
SRR13111085_1,arc,737
SRR13111085_1,v1,701
SRR13111085_1,v2,192996
SRR13111085_1,v3,18923
SRR13111085_2,arc,47
SRR13111085_2,v1,583
SRR13111085_2,v2,51
SRR13111085_2,v3,312
SRR13111085_3,arc,0
SRR13111085_3,v1,0
SRR13111085_3,v2,0
SRR13111085_3,v3,0
SRR13118436_1,arc,0
SRR13118436_1,v1,0
SRR13118436_1,v2,0
SRR13118436_1,v3,0
SRR13118436_2,arc,165
SRR13118436_2,v1,601
SRR13118436_2,v2,2795
SRR13118436_2,v3,188205
SRR13118436_3,arc,27
SRR13118436_3,v1,494
SRR13118436_3,v2,12
SRR13118436_3,v3,214
SRR13118437_1,arc,0
SRR13118437_1,v1,0
SRR13118437_1,v2,0
SRR13118437_1,v3,0
SRR13118437_2,arc,194
SRR13118437_2,v1,621
SRR13118437_2,v2,2859
SRR13118437_2,v3,188070
SRR13118437_3,arc,18
SRR13118437_3,v1,473
SRR13118437_3,v2,17
SRR13118437_3,v3,237
SRR13118438_1,arc,0
SRR13118438_1,v1,0
SRR13118438_1,v2,0
SRR13118438_1,v3,0
SRR13118438_2,arc,171
SRR13118438_2,v1,1012
SRR13118438_2,v2,2961
SRR13118438_2,v3,189462
SRR13118438_3,arc,48
SRR13118438_3,v1,851
SRR13118438_3,v2,13
SRR13118438_3,v3,188
SRR13118439_1,arc,0
SRR13118439_1,v1,0
SRR13118439_1,v2,0
SRR13118439_1,v3,0
SRR13118439_2,arc,164
SRR13118439_2,v1,998
SRR13118439_2,v2,3056
SRR13118439_2,v3,189112
SRR13118439_3,arc,30
SRR13118439_3,v1,876
SRR13118439_3,v2,15
SRR13118439_3,v3,219
SRR13118440_1,arc,0
SRR13118440_1,v1,0
SRR13118440_1,v2,0
SRR13118440_1,v3,0
SRR13118440_2,arc,227
SRR13118440_2,v1,841
SRR13118440_2,v2,2460
SRR13118440_2,v3,187366
SRR13118440_3,arc,22
SRR13118440_3,v1,408
SRR13118440_3,v2,15
SRR13118440_3,v3,218
SRR13118441_1,arc,0
SRR13118441_1,v1,0
SRR13118441_1,v2,0
SRR13118441_1,v3,0
SRR13118441_2,arc,221
SRR13118441_2,v1,789
SRR13118441_2,v2,2508
SRR13118441_2,v3,187491
SRR13118441_3,arc,18
SRR13118441_3,v1,436
SRR13118441_3,v2,22
SRR13118441_3,v3,191
SRR13118442_1,arc,0
SRR13118442_1,v1,0
SRR13118442_1,v2,0
SRR13118442_1,v3,0
SRR13118442_2,arc,190
SRR13118442_2,v1,626
SRR13118442_2,v2,3046
SRR13118442_2,v3,188252
SRR13118442_3,arc,24
SRR13118442_3,v1,569
SRR13118442_3,v2,20
SRR13118442_3,v3,198
SRR13118443_1,arc,0
SRR13118443_1,v1,0
SRR13118443_1,v2,0
SRR13118443_1,v3,0
SRR13118443_2,arc,221
SRR13118443_2,v1,617
SRR13118443_2,v2,3035
SRR13118443_2,v3,187905
SRR13118443_3,arc,23
SRR13118443_3,v1,534
SRR13118443_3,v2,32
SRR13118443_3,v3,259
SRR13165944_1,arc,112
SRR13165944_1,v1,749
SRR13165944_1,v2,2572
SRR13165944_1,v3,188110
SRR13165944_2,arc,64
SRR13165944_2,v1,494
SRR13165944_2,v2,29
SRR13165944_2,v3,278
SRR13165944_3,arc,0
SRR13165944_3,v1,0
SRR13165944_3,v2,0
SRR13165944_3,v3,0
SRR13165945_1,arc,107
SRR13165945_1,v1,707
SRR13165945_1,v2,2609
SRR13165945_1,v3,188025
SRR13165945_2,arc,68
SRR13165945_2,v1,511
SRR13165945_2,v2,47
SRR13165945_2,v3,252
SRR13165945_3,arc,0
SRR13165945_3,v1,0
SRR13165945_3,v2,0
SRR13165945_3,v3,0
SRR13165946_1,arc,263
SRR13165946_1,v1,625
SRR13165946_1,v2,2721
SRR13165946_1,v3,190295
SRR13165946_2,arc,53
SRR13165946_2,v1,551
SRR13165946_2,v2,27
SRR13165946_2,v3,287
SRR13165946_3,arc,0
SRR13165946_3,v1,0
SRR13165946_3,v2,0
SRR13165946_3,v3,0
SRR13165947_1,arc,296
SRR13165947_1,v1,586
SRR13165947_1,v2,2688
SRR13165947_1,v3,190112
SRR13165947_2,arc,54
SRR13165947_2,v1,542
SRR13165947_2,v2,27
SRR13165947_2,v3,272
SRR13165947_3,arc,0
SRR13165947_3,v1,0
SRR13165947_3,v2,0
SRR13165947_3,v3,0
SRR13165948_1,arc,158
SRR13165948_1,v1,776
SRR13165948_1,v2,2532
SRR13165948_1,v3,191557
SRR13165948_2,arc,67
SRR13165948_2,v1,529
SRR13165948_2,v2,33
SRR13165948_2,v3,279
SRR13165948_3,arc,0
SRR13165948_3,v1,0
SRR13165948_3,v2,0
SRR13165948_3,v3,0
SRR13165949_1,arc,154
SRR13165949_1,v1,801
SRR13165949_1,v2,2537
SRR13165949_1,v3,191514
SRR13165949_2,arc,73
SRR13165949_2,v1,537
SRR13165949_2,v2,32
SRR13165949_2,v3,282
SRR13165949_3,arc,0
SRR13165949_3,v1,0
SRR13165949_3,v2,0
SRR13165949_3,v3,0
SRR13165950_1,arc,241
SRR13165950_1,v1,482
SRR13165950_1,v2,3503
SRR13165950_1,v3,192342
SRR13165950_2,arc,67
SRR13165950_2,v1,512
SRR13165950_2,v2,34
SRR13165950_2,v3,289
SRR13165950_3,arc,0
SRR13165950_3,v1,0
SRR13165950_3,v2,0
SRR13165950_3,v3,0
SRR13165951_1,arc,247
SRR13165951_1,v1,504
SRR13165951_1,v2,3571
SRR13165951_1,v3,192059
SRR13165951_2,arc,73
SRR13165951_2,v1,510
SRR13165951_2,v2,26
SRR13165951_2,v3,268
SRR13165951_3,arc,0
SRR13165951_3,v1,0
SRR13165951_3,v2,0
SRR13165951_3,v3,0
SRR13228929_1,arc,285
SRR13228929_1,v1,650
SRR13228929_1,v2,2551
SRR13228929_1,v3,191134
SRR13228930_2,arc,47
SRR13228930_2,v1,446
SRR13228930_2,v2,31
SRR13228930_2,v3,273
SRR13228931_1,arc,314
SRR13228931_1,v1,744
SRR13228931_1,v2,2596
SRR13228931_1,v3,191162
SRR13228932_2,arc,48
SRR13228932_2,v1,542
SRR13228932_2,v2,43
SRR13228932_2,v3,270
SRR13280446_1,arc,0
SRR13280446_1,v1,0
SRR13280446_1,v2,0
SRR13280446_1,v3,0
SRR13280446_2,arc,221
SRR13280446_2,v1,642
SRR13280446_2,v2,191378
SRR13280446_2,v3,20685
SRR13280446_3,arc,29
SRR13280446_3,v1,507
SRR13280446_3,v2,30
SRR13280446_3,v3,270
SRR13280447_1,arc,0
SRR13280447_1,v1,0
SRR13280447_1,v2,0
SRR13280447_1,v3,0
SRR13280447_2,arc,212
SRR13280447_2,v1,632
SRR13280447_2,v2,190897
SRR13280447_2,v3,20606
SRR13280447_3,arc,17
SRR13280447_3,v1,533
SRR13280447_3,v2,25
SRR13280447_3,v3,292
SRR13280448_1,arc,0
SRR13280448_1,v1,0
SRR13280448_1,v2,0
SRR13280448_1,v3,0
SRR13280448_2,arc,196
SRR13280448_2,v1,658
SRR13280448_2,v2,191773
SRR13280448_2,v3,20730
SRR13280448_3,arc,22
SRR13280448_3,v1,508
SRR13280448_3,v2,28
SRR13280448_3,v3,274
SRR13280449_1,arc,0
SRR13280449_1,v1,0
SRR13280449_1,v2,0
SRR13280449_1,v3,0
SRR13280449_2,arc,199
SRR13280449_2,v1,674
SRR13280449_2,v2,191106
SRR13280449_2,v3,20578
SRR13280449_3,arc,19
SRR13280449_3,v1,574
SRR13280449_3,v2,20
SRR13280449_3,v3,251
SRR13274846_1,arc,0
SRR13274846_1,v1,0
SRR13274846_1,v2,0
SRR13274846_1,v3,0
SRR13274846_2,arc,110
SRR13274846_2,v1,837
SRR13274846_2,v2,2532
SRR13274846_2,v3,190289
SRR13274846_3,arc,36
SRR13274846_3,v1,536
SRR13274846_3,v2,21
SRR13274846_3,v3,333
SRR13274847_1,arc,0
SRR13274847_1,v1,0
SRR13274847_1,v2,0
SRR13274847_1,v3,0
SRR13274847_2,arc,303
SRR13274847_2,v1,722
SRR13274847_2,v2,2279
SRR13274847_2,v3,189927
SRR13274847_3,arc,23
SRR13274847_3,v1,581
SRR13274847_3,v2,28
SRR13274847_3,v3,284
SRR13274848_1,arc,0
SRR13274848_1,v1,0
SRR13274848_1,v2,0
SRR13274848_1,v3,0
SRR13274848_2,arc,101
SRR13274848_2,v1,546
SRR13274848_2,v2,2698
SRR13274848_2,v3,188059
SRR13274848_3,arc,30
SRR13274848_3,v1,569
SRR13274848_3,v2,35
SRR13274848_3,v3,301
SRR13274849_1,arc,0
SRR13274849_1,v1,0
SRR13274849_1,v2,0
SRR13274849_1,v3,0
SRR13274849_2,arc,194
SRR13274849_2,v1,829
SRR13274849_2,v2,2852
SRR13274849_2,v3,184713
SRR13274849_3,arc,40
SRR13274849_3,v1,576
SRR13274849_3,v2,29
SRR13274849_3,v3,306
SRR13289315_1,arc,442
SRR13289315_1,v1,1109
SRR13289315_1,v2,2814
SRR13289315_1,v3,187297
SRR13289315_2,arc,22
SRR13289315_2,v1,443
SRR13289315_2,v2,14
SRR13289315_2,v3,228
SRR13289315_3,arc,0
SRR13289315_3,v1,0
SRR13289315_3,v2,0
SRR13289315_3,v3,0
SRR13289316_1,arc,91
SRR13289316_1,v1,635
SRR13289316_1,v2,2818
SRR13289316_1,v3,187854
SRR13289316_2,arc,14
SRR13289316_2,v1,417
SRR13289316_2,v2,25
SRR13289316_2,v3,194
SRR13289316_3,arc,0
SRR13289316_3,v1,0
SRR13289316_3,v2,0
SRR13289316_3,v3,0
SRR13289317_1,arc,55
SRR13289317_1,v1,804
SRR13289317_1,v2,2489
SRR13289317_1,v3,185108
SRR13289317_2,arc,24
SRR13289317_2,v1,507
SRR13289317_2,v2,20
SRR13289317_2,v3,246
SRR13289317_3,arc,0
SRR13289317_3,v1,0
SRR13289317_3,v2,0
SRR13289317_3,v3,0
SRR13289318_1,arc,214
SRR13289318_1,v1,683
SRR13289318_1,v2,2482
SRR13289318_1,v3,185309
SRR13289318_2,arc,17
SRR13289318_2,v1,453
SRR13289318_2,v2,27
SRR13289318_2,v3,237
SRR13289318_3,arc,0
SRR13289318_3,v1,0
SRR13289318_3,v2,0
SRR13289318_3,v3,0
SRR13336736_1,arc,0
SRR13336736_1,v1,0
SRR13336736_1,v2,0
SRR13336736_1,v3,0
SRR13336736_2,arc,269
SRR13336736_2,v1,911
SRR13336736_2,v2,2710
SRR13336736_2,v3,187380
SRR13336736_3,arc,50
SRR13336736_3,v1,488
SRR13336736_3,v2,31
SRR13336736_3,v3,299
SRR13336737_1,arc,0
SRR13336737_1,v1,0
SRR13336737_1,v2,0
SRR13336737_1,v3,0
SRR13336737_2,arc,286
SRR13336737_2,v1,873
SRR13336737_2,v2,2660
SRR13336737_2,v3,187653
SRR13336737_3,arc,47
SRR13336737_3,v1,482
SRR13336737_3,v2,36
SRR13336737_3,v3,316
SRR13336738_1,arc,0
SRR13336738_1,v1,0
SRR13336738_1,v2,0
SRR13336738_1,v3,0
SRR13336738_2,arc,268
SRR13336738_2,v1,920
SRR13336738_2,v2,2614
SRR13336738_2,v3,188220
SRR13336738_3,arc,59
SRR13336738_3,v1,433
SRR13336738_3,v2,31
SRR13336738_3,v3,306
SRR13336739_1,arc,0
SRR13336739_1,v1,0
SRR13336739_1,v2,0
SRR13336739_1,v3,0
SRR13336739_2,arc,267
SRR13336739_2,v1,915
SRR13336739_2,v2,2721
SRR13336739_2,v3,188115
SRR13336739_3,arc,45
SRR13336739_3,v1,508
SRR13336739_3,v2,24
SRR13336739_3,v3,295
SRR13336740_1,arc,0
SRR13336740_1,v1,0
SRR13336740_1,v2,0
SRR13336740_1,v3,0
SRR13336740_2,arc,201
SRR13336740_2,v1,936
SRR13336740_2,v2,3630
SRR13336740_2,v3,188712
SRR13336740_3,arc,55
SRR13336740_3,v1,492
SRR13336740_3,v2,28
SRR13336740_3,v3,292
SRR13336741_1,arc,0
SRR13336741_1,v1,0
SRR13336741_1,v2,0
SRR13336741_1,v3,0
SRR13336741_2,arc,240
SRR13336741_2,v1,994
SRR13336741_2,v2,3552
SRR13336741_2,v3,187860
SRR13336741_3,arc,58
SRR13336741_3,v1,516
SRR13336741_3,v2,38
SRR13336741_3,v3,296
SRR13336742_1,arc,0
SRR13336742_1,v1,0
SRR13336742_1,v2,0
SRR13336742_1,v3,0
SRR13336742_2,arc,231
SRR13336742_2,v1,926
SRR13336742_2,v2,3534
SRR13336742_2,v3,187915
SRR13336742_3,arc,48
SRR13336742_3,v1,525
SRR13336742_3,v2,28
SRR13336742_3,v3,308
SRR13336743_1,arc,0
SRR13336743_1,v1,0
SRR13336743_1,v2,0
SRR13336743_1,v3,0
SRR13336743_2,arc,238
SRR13336743_2,v1,944
SRR13336743_2,v2,3474
SRR13336743_2,v3,188636
SRR13336743_3,arc,59
SRR13336743_3,v1,511
SRR13336743_3,v2,26
SRR13336743_3,v3,284
SRR13336744_1,arc,0
SRR13336744_1,v1,0
SRR13336744_1,v2,0
SRR13336744_1,v3,0
SRR13336744_2,arc,155
SRR13336744_2,v1,951
SRR13336744_2,v2,3527
SRR13336744_2,v3,188485
SRR13336744_3,arc,44
SRR13336744_3,v1,497
SRR13336744_3,v2,39
SRR13336744_3,v3,324
SRR13336745_1,arc,0
SRR13336745_1,v1,0
SRR13336745_1,v2,0
SRR13336745_1,v3,0
SRR13336745_2,arc,175
SRR13336745_2,v1,984
SRR13336745_2,v2,3512
SRR13336745_2,v3,188387
SRR13336745_3,arc,52
SRR13336745_3,v1,523
SRR13336745_3,v2,34
SRR13336745_3,v3,285
SRR13336746_1,arc,0
SRR13336746_1,v1,0
SRR13336746_1,v2,0
SRR13336746_1,v3,0
SRR13336746_2,arc,152
SRR13336746_2,v1,946
SRR13336746_2,v2,3474
SRR13336746_2,v3,188550
SRR13336746_3,arc,52
SRR13336746_3,v1,552
SRR13336746_3,v2,25
SRR13336746_3,v3,331
SRR13336747_1,arc,0
SRR13336747_1,v1,0
SRR13336747_1,v2,0
SRR13336747_1,v3,0
SRR13336747_2,arc,185
SRR13336747_2,v1,971
SRR13336747_2,v2,3455
SRR13336747_2,v3,188314
SRR13336747_3,arc,54
SRR13336747_3,v1,489
SRR13336747_3,v2,31
SRR13336747_3,v3,304
SRR13336748_1,arc,0
SRR13336748_1,v1,0
SRR13336748_1,v2,0
SRR13336748_1,v3,0
SRR13336748_2,arc,101
SRR13336748_2,v1,621
SRR13336748_2,v2,3053
SRR13336748_2,v3,188887
SRR13336748_3,arc,57
SRR13336748_3,v1,506
SRR13336748_3,v2,33
SRR13336748_3,v3,323
SRR13336749_1,arc,0
SRR13336749_1,v1,0
SRR13336749_1,v2,0
SRR13336749_1,v3,0
SRR13336749_2,arc,86
SRR13336749_2,v1,586
SRR13336749_2,v2,2992
SRR13336749_2,v3,188832
SRR13336749_3,arc,54
SRR13336749_3,v1,561
SRR13336749_3,v2,25
SRR13336749_3,v3,288
SRR13336750_1,arc,0
SRR13336750_1,v1,0
SRR13336750_1,v2,0
SRR13336750_1,v3,0
SRR13336750_2,arc,123
SRR13336750_2,v1,680
SRR13336750_2,v2,2965
SRR13336750_2,v3,188727
SRR13336750_3,arc,49
SRR13336750_3,v1,518
SRR13336750_3,v2,29
SRR13336750_3,v3,278
SRR13336751_1,arc,0
SRR13336751_1,v1,0
SRR13336751_1,v2,0
SRR13336751_1,v3,0
SRR13336751_2,arc,95
SRR13336751_2,v1,606
SRR13336751_2,v2,3079
SRR13336751_2,v3,188421
SRR13336751_3,arc,43
SRR13336751_3,v1,519
SRR13336751_3,v2,32
SRR13336751_3,v3,314
SRR13377340_1,arc,0
SRR13377340_1,v1,0
SRR13377340_1,v2,0
SRR13377340_1,v3,0
SRR13377340_2,arc,234
SRR13377340_2,v1,762
SRR13377340_2,v2,2896
SRR13377340_2,v3,191766
SRR13377340_3,arc,32
SRR13377340_3,v1,509
SRR13377340_3,v2,24
SRR13377340_3,v3,244
SRR13377341_1,arc,0
SRR13377341_1,v1,0
SRR13377341_1,v2,0
SRR13377341_1,v3,0
SRR13377341_2,arc,245
SRR13377341_2,v1,752
SRR13377341_2,v2,2825
SRR13377341_2,v3,192242
SRR13377341_3,arc,30
SRR13377341_3,v1,515
SRR13377341_3,v2,30
SRR13377341_3,v3,236
SRR13377342_1,arc,0
SRR13377342_1,v1,0
SRR13377342_1,v2,0
SRR13377342_1,v3,0
SRR13377342_2,arc,268
SRR13377342_2,v1,769
SRR13377342_2,v2,2872
SRR13377342_2,v3,191640
SRR13377342_3,arc,41
SRR13377342_3,v1,506
SRR13377342_3,v2,34
SRR13377342_3,v3,242
SRR13377343_1,arc,0
SRR13377343_1,v1,0
SRR13377343_1,v2,0
SRR13377343_1,v3,0
SRR13377343_2,arc,277
SRR13377343_2,v1,594
SRR13377343_2,v2,1475
SRR13377343_2,v3,190453
SRR13377343_3,arc,1
SRR13377343_3,v1,13
SRR13377343_3,v2,1
SRR13377343_3,v3,8
SRR13377344_1,arc,0
SRR13377344_1,v1,0
SRR13377344_1,v2,0
SRR13377344_1,v3,0
SRR13377344_2,arc,257
SRR13377344_2,v1,541
SRR13377344_2,v2,1478
SRR13377344_2,v3,189802
SRR13377344_3,arc,0
SRR13377344_3,v1,16
SRR13377344_3,v2,2
SRR13377344_3,v3,3
SRR13377345_1,arc,0
SRR13377345_1,v1,0
SRR13377345_1,v2,0
SRR13377345_1,v3,0
SRR13377345_2,arc,284
SRR13377345_2,v1,532
SRR13377345_2,v2,1474
SRR13377345_2,v3,190428
SRR13377345_3,arc,0
SRR13377345_3,v1,3
SRR13377345_3,v2,1
SRR13377345_3,v3,0
SRR13377346_1,arc,0
SRR13377346_1,v1,0
SRR13377346_1,v2,0
SRR13377346_1,v3,0
SRR13377346_2,arc,298
SRR13377346_2,v1,520
SRR13377346_2,v2,1470
SRR13377346_2,v3,189838
SRR13377346_3,arc,1
SRR13377346_3,v1,6
SRR13377346_3,v2,0
SRR13377346_3,v3,3
SRR13377347_1,arc,0
SRR13377347_1,v1,0
SRR13377347_1,v2,0
SRR13377347_1,v3,0
SRR13377347_2,arc,291
SRR13377347_2,v1,557
SRR13377347_2,v2,1439
SRR13377347_2,v3,190587
SRR13377347_3,arc,0
SRR13377347_3,v1,2
SRR13377347_3,v2,0
SRR13377347_3,v3,2
SRR13377348_1,arc,0
SRR13377348_1,v1,0
SRR13377348_1,v2,0
SRR13377348_1,v3,0
SRR13377348_2,arc,300
SRR13377348_2,v1,542
SRR13377348_2,v2,1390
SRR13377348_2,v3,189563
SRR13377348_3,arc,0
SRR13377348_3,v1,5
SRR13377348_3,v2,0
SRR13377348_3,v3,2
SRR13377349_1,arc,0
SRR13377349_1,v1,0
SRR13377349_1,v2,0
SRR13377349_1,v3,0
SRR13377349_2,arc,287
SRR13377349_2,v1,566
SRR13377349_2,v2,1411
SRR13377349_2,v3,190382
SRR13377349_3,arc,1
SRR13377349_3,v1,4
SRR13377349_3,v2,0
SRR13377349_3,v3,0
SRR13377350_1,arc,0
SRR13377350_1,v1,0
SRR13377350_1,v2,0
SRR13377350_1,v3,0
SRR13377350_2,arc,280
SRR13377350_2,v1,542
SRR13377350_2,v2,1383
SRR13377350_2,v3,189691
SRR13377350_3,arc,0
SRR13377350_3,v1,3
SRR13377350_3,v2,0
SRR13377350_3,v3,3
SRR13377351_1,arc,0
SRR13377351_1,v1,0
SRR13377351_1,v2,0
SRR13377351_1,v3,0
SRR13377351_2,arc,251
SRR13377351_2,v1,700
SRR13377351_2,v2,2906
SRR13377351_2,v3,192622
SRR13377351_3,arc,29
SRR13377351_3,v1,483
SRR13377351_3,v2,33
SRR13377351_3,v3,226
SRR13377352_1,arc,0
SRR13377352_1,v1,0
SRR13377352_1,v2,0
SRR13377352_1,v3,0
SRR13377352_2,arc,275
SRR13377352_2,v1,742
SRR13377352_2,v2,2876
SRR13377352_2,v3,191729
SRR13377352_3,arc,27
SRR13377352_3,v1,467
SRR13377352_3,v2,27
SRR13377352_3,v3,264
SRR13377353_1,arc,0
SRR13377353_1,v1,0
SRR13377353_1,v2,0
SRR13377353_1,v3,0
SRR13377353_2,arc,239
SRR13377353_2,v1,752
SRR13377353_2,v2,2864
SRR13377353_2,v3,192417
SRR13377353_3,arc,29
SRR13377353_3,v1,521
SRR13377353_3,v2,30
SRR13377353_3,v3,226
SRR13377354_1,arc,0
SRR13377354_1,v1,0
SRR13377354_1,v2,0
SRR13377354_1,v3,0
SRR13377354_2,arc,275
SRR13377354_2,v1,719
SRR13377354_2,v2,2803
SRR13377354_2,v3,191572
SRR13377354_3,arc,37
SRR13377354_3,v1,485
SRR13377354_3,v2,32
SRR13377354_3,v3,257
SRR13377355_1,arc,0
SRR13377355_1,v1,0
SRR13377355_1,v2,0
SRR13377355_1,v3,0
SRR13377355_2,arc,247
SRR13377355_2,v1,715
SRR13377355_2,v2,2919
SRR13377355_2,v3,192638
SRR13377355_3,arc,37
SRR13377355_3,v1,517
SRR13377355_3,v2,34
SRR13377355_3,v3,271
SRR13387393_1,arc,0
SRR13387393_1,v1,0
SRR13387393_1,v2,0
SRR13387393_1,v3,0
SRR13387394_1,arc,95
SRR13387394_1,v1,434
SRR13387394_1,v2,193048
SRR13387394_1,v3,19524
SRR13387395_2,arc,66
SRR13387395_2,v1,463
SRR13387395_2,v2,50
SRR13387395_2,v3,360
SRR13387396_1,arc,0
SRR13387396_1,v1,0
SRR13387396_1,v2,0
SRR13387396_1,v3,0
SRR13387397_1,arc,297
SRR13387397_1,v1,497
SRR13387397_1,v2,192994
SRR13387397_1,v3,21233
SRR13387398_2,arc,59
SRR13387398_2,v1,496
SRR13387398_2,v2,32
SRR13387398_2,v3,309
SRR13392013_1,arc,0
SRR13392013_1,v1,0
SRR13392013_1,v2,0
SRR13392013_1,v3,0
SRR13392013_2,arc,880
SRR13392013_2,v1,1281
SRR13392013_2,v2,2273
SRR13392013_2,v3,194415
SRR13392013_3,arc,27
SRR13392013_3,v1,601
SRR13392013_3,v2,25
SRR13392013_3,v3,291
SRR13392014_1,arc,0
SRR13392014_1,v1,0
SRR13392014_1,v2,0
SRR13392014_1,v3,0
SRR13392014_2,arc,277
SRR13392014_2,v1,251
SRR13392014_2,v2,3275
SRR13392014_2,v3,194247
SRR13392014_3,arc,27
SRR13392014_3,v1,569
SRR13392014_3,v2,21
SRR13392014_3,v3,275
SRR13392015_1,arc,0
SRR13392015_1,v1,0
SRR13392015_1,v2,0
SRR13392015_1,v3,0
SRR13392015_2,arc,264
SRR13392015_2,v1,262
SRR13392015_2,v2,3387
SRR13392015_2,v3,194063
SRR13392015_3,arc,22
SRR13392015_3,v1,639
SRR13392015_3,v2,26
SRR13392015_3,v3,272
SRR13392016_1,arc,0
SRR13392016_1,v1,0
SRR13392016_1,v2,0
SRR13392016_1,v3,0
SRR13392016_2,arc,97
SRR13392016_2,v1,944
SRR13392016_2,v2,3788
SRR13392016_2,v3,194304
SRR13392016_3,arc,22
SRR13392016_3,v1,546
SRR13392016_3,v2,31
SRR13392016_3,v3,293
SRR13392017_1,arc,0
SRR13392017_1,v1,0
SRR13392017_1,v2,0
SRR13392017_1,v3,0
SRR13392017_2,arc,83
SRR13392017_2,v1,940
SRR13392017_2,v2,3746
SRR13392017_2,v3,194410
SRR13392017_3,arc,32
SRR13392017_3,v1,588
SRR13392017_3,v2,22
